Bundling 6%
Bundling 20%
Bundling 64%
Bundling 69%
Bundling 74%
Bundling 80%
Bundling 85%
Bundling 90%
Bundling 95%
Bundling 100%
Copying public dir 44.1 MB
Getting composition
Composition          Audiogram
Codec                h264
Output               out/video.mp4
Concurrency          2x
Rendered 801/7501, time remaining: 35m 45s
Rendered 802/7501, time remaining: 35m 59s
Rendered 802/7501, time remaining: 35m 59s
Rendered 803/7501, time remaining: 35m 45s
Rendered 803/7501, time remaining: 35m 45s
Rendered 804/7501, time remaining: 35m 59s
Rendered 805/7501, time remaining: 35m 43s
Rendered 805/7501, time remaining: 35m 43s
Rendered 806/7501, time remaining: 35m 54s
Rendered 807/7501, time remaining: 35m 36s
Rendered 807/7501, time remaining: 35m 36s
Rendered 808/7501, time remaining: 35m 44s
Rendered 809/7501, time remaining: 35m 29s
Rendered 809/7501, time remaining: 35m 29s
Rendered 810/7501, time remaining: 35m 41s
Rendered 810/7501, time remaining: 35m 41s
Rendered 811/7501, time remaining: 35m 28s
Rendered 811/7501, time remaining: 35m 28s
Rendered 812/7501, time remaining: 35m 36s
Rendered 813/7501, time remaining: 35m 26s
Rendered 813/7501, time remaining: 35m 26s
Rendered 814/7501, time remaining: 35m 33s
Rendered 815/7501, time remaining: 35m 23s
Rendered 815/7501, time remaining: 35m 23s
Rendered 816/7501, time remaining: 35m 30s
Rendered 817/7501, time remaining: 35m 17s
Rendered 817/7501, time remaining: 35m 17s
Rendered 818/7501, time remaining: 35m 19s
Rendered 818/7501, time remaining: 35m 19s
Rendered 819/7501, time remaining: 35m 4s
Rendered 819/7501, time remaining: 35m 4s
Rendered 820/7501, time remaining: 35m 9s
Rendered 821/7501, time remaining: 34m 53s
Rendered 821/7501, time remaining: 34m 53s
Rendered 822/7501, time remaining: 34m 57s
Rendered 823/7501, time remaining: 34m 43s
Rendered 823/7501, time remaining: 34m 43s
Rendered 824/7501, time remaining: 34m 45s
Rendered 825/7501, time remaining: 34m 30s
Rendered 825/7501, time remaining: 34m 30s
Rendered 826/7501, time remaining: 34m 35s
Rendered 827/7501, time remaining: 34m 18s
Rendered 827/7501, time remaining: 34m 18s
Rendered 827/7501, time remaining: 34m 18s
Rendered 828/7501, time remaining: 34m 30s
Rendered 829/7501, time remaining: 34m 19s
Rendered 829/7501, time remaining: 34m 19s
Rendered 830/7501, time remaining: 34m 28s
Rendered 831/7501, time remaining: 34m 18s
Rendered 831/7501, time remaining: 34m 18s
Rendered 832/7501, time remaining: 34m 26s
Rendered 833/7501, time remaining: 34m 16s
Rendered 833/7501, time remaining: 34m 16s
Rendered 834/7501, time remaining: 34m 26s
Rendered 835/7501, time remaining: 34m 16s
Rendered 835/7501, time remaining: 34m 16s
Rendered 835/7501, time remaining: 34m 16s
Rendered 836/7501, time remaining: 34m 25s
Rendered 837/7501, time remaining: 34m 18s
Rendered 837/7501, time remaining: 34m 18s
Rendered 838/7501, time remaining: 34m 23s
Rendered 839/7501, time remaining: 34m 18s
Rendered 839/7501, time remaining: 34m 18s
Rendered 840/7501, time remaining: 34m 22s
Rendered 841/7501, time remaining: 34m 18s
Rendered 841/7501, time remaining: 34m 18s
Rendered 842/7501, time remaining: 34m 21s
Rendered 843/7501, time remaining: 34m 19s
Rendered 843/7501, time remaining: 34m 19s
Rendered 844/7501, time remaining: 34m 18s
Rendered 844/7501, time remaining: 34m 18s
Rendered 845/7501, time remaining: 34m 17s
Rendered 845/7501, time remaining: 34m 17s
Rendered 846/7501, time remaining: 34m 17s
Rendered 847/7501, time remaining: 34m 19s
Rendered 847/7501, time remaining: 34m 19s
Rendered 848/7501, time remaining: 34m 14s
Rendered 849/7501, time remaining: 34m 16s
Rendered 849/7501, time remaining: 34m 16s
Rendered 850/7501, time remaining: 34m 14s
Rendered 851/7501, time remaining: 34m 15s
Rendered 851/7501, time remaining: 34m 15s
Rendered 852/7501, time remaining: 34m 13s
Rendered 852/7501, time remaining: 34m 13s
Rendered 853/7501, time remaining: 34m 18s
Rendered 853/7501, time remaining: 34m 18s
Rendered 854/7501, time remaining: 34m 14s
Rendered 855/7501, time remaining: 34m 17s
Rendered 855/7501, time remaining: 34m 17s
Rendered 856/7501, time remaining: 34m 11s
Rendered 857/7501, time remaining: 34m 16s
Rendered 857/7501, time remaining: 34m 16s
Rendered 858/7501, time remaining: 34m 20s
Rendered 859/7501, time remaining: 34m 16s
Rendered 859/7501, time remaining: 34m 16s
Rendered 860/7501, time remaining: 34m 20s
Rendered 860/7501, time remaining: 34m 20s
Rendered 861/7501, time remaining: 34m 19s
Rendered 862/7501, time remaining: 34m 18s
Rendered 862/7501, time remaining: 34m 18s
Rendered 863/7501, time remaining: 34m 21s
Rendered 863/7501, time remaining: 34m 21s
Rendered 864/7501, time remaining: 34m 18s
Rendered 865/7501, time remaining: 34m 21s
Rendered 865/7501, time remaining: 34m 21s
Rendered 866/7501, time remaining: 34m 18s
Rendered 867/7501, time remaining: 34m 20s
Rendered 867/7501, time remaining: 34m 20s
Rendered 868/7501, time remaining: 34m 17s
Rendered 868/7501, time remaining: 34m 17s
Rendered 869/7501, time remaining: 34m 21s
Rendered 870/7501, time remaining: 34m 15s
Rendered 870/7501, time remaining: 34m 15s
Rendered 871/7501, time remaining: 34m 22s
Rendered 871/7501, time remaining: 34m 22s
Rendered 872/7501, time remaining: 34m 15s
Rendered 873/7501, time remaining: 34m 22s
Rendered 873/7501, time remaining: 34m 22s
Rendered 874/7501, time remaining: 34m 13s
Rendered 875/7501, time remaining: 34m 19s
Rendered 875/7501, time remaining: 34m 19s
Rendered 876/7501, time remaining: 34m 11s
Rendered 876/7501, time remaining: 34m 11s
Rendered 877/7501, time remaining: 34m 18s
Rendered 878/7501, time remaining: 34m 9s
Rendered 878/7501, time remaining: 34m 9s
Rendered 879/7501, time remaining: 34m 16s
Rendered 880/7501, time remaining: 34m 7s
Rendered 880/7501, time remaining: 34m 7s
Rendered 881/7501, time remaining: 34m 15s
Rendered 881/7501, time remaining: 34m 15s
Rendered 882/7501, time remaining: 34m 2s
Rendered 883/7501, time remaining: 34m 15s
Rendered 883/7501, time remaining: 34m 15s
Rendered 884/7501, time remaining: 33m 59s
Rendered 884/7501, time remaining: 33m 59s
Rendered 885/7501, time remaining: 34m 14s
Rendered 886/7501, time remaining: 33m 58s
Rendered 886/7501, time remaining: 33m 58s
Rendered 887/7501, time remaining: 34m 13s
Rendered 888/7501, time remaining: 34m 0s
Rendered 888/7501, time remaining: 34m 0s
Rendered 889/7501, time remaining: 34m 13s
Rendered 890/7501, time remaining: 33m 55s
Rendered 890/7501, time remaining: 33m 55s
Rendered 891/7501, time remaining: 34m 12s
Rendered 891/7501, time remaining: 34m 12s
Rendered 892/7501, time remaining: 33m 53s
Rendered 892/7501, time remaining: 33m 53s
Rendered 893/7501, time remaining: 34m 12s
Rendered 894/7501, time remaining: 33m 51s
Rendered 894/7501, time remaining: 33m 51s
Rendered 895/7501, time remaining: 34m 14s
Rendered 896/7501, time remaining: 33m 50s
Rendered 896/7501, time remaining: 33m 50s
Rendered 897/7501, time remaining: 34m 12s
Rendered 898/7501, time remaining: 33m 48s
Rendered 898/7501, time remaining: 33m 48s
Rendered 899/7501, time remaining: 34m 10s
Rendered 900/7501, time remaining: 33m 48s
Rendered 900/7501, time remaining: 33m 48s
Rendered 900/7501, time remaining: 33m 48s
Rendered 901/7501, time remaining: 34m 14s
Rendered 902/7501, time remaining: 33m 53s
Rendered 902/7501, time remaining: 33m 53s
Rendered 903/7501, time remaining: 34m 15s
Rendered 904/7501, time remaining: 33m 54s
Rendered 904/7501, time remaining: 33m 54s
Rendered 905/7501, time remaining: 34m 15s
Rendered 906/7501, time remaining: 33m 54s
Rendered 906/7501, time remaining: 33m 54s
Rendered 906/7501, time remaining: 33m 54s
Rendered 907/7501, time remaining: 34m 16s
Rendered 908/7501, time remaining: 33m 53s
Rendered 908/7501, time remaining: 33m 53s
Rendered 909/7501, time remaining: 34m 14s
Rendered 910/7501, time remaining: 33m 54s
Rendered 910/7501, time remaining: 33m 54s
Rendered 911/7501, time remaining: 34m 14s
Rendered 912/7501, time remaining: 33m 55s
Rendered 912/7501, time remaining: 33m 55s
Rendered 913/7501, time remaining: 34m 13s
Rendered 914/7501, time remaining: 33m 53s
Rendered 914/7501, time remaining: 33m 53s
Rendered 915/7501, time remaining: 34m 13s
Rendered 915/7501, time remaining: 34m 13s
Rendered 916/7501, time remaining: 33m 53s
Rendered 916/7501, time remaining: 33m 53s
Rendered 917/7501, time remaining: 34m 12s
Rendered 918/7501, time remaining: 33m 53s
Rendered 918/7501, time remaining: 33m 53s
Rendered 919/7501, time remaining: 34m 10s
Rendered 920/7501, time remaining: 33m 53s
Rendered 920/7501, time remaining: 33m 53s
Rendered 921/7501, time remaining: 34m 9s
Rendered 922/7501, time remaining: 33m 54s
Rendered 922/7501, time remaining: 33m 54s
Rendered 923/7501, time remaining: 34m 8s
Rendered 923/7501, time remaining: 34m 8s
Rendered 924/7501, time remaining: 33m 54s
Rendered 925/7501, time remaining: 34m 6s
Rendered 925/7501, time remaining: 34m 6s
Rendered 926/7501, time remaining: 33m 53s
Rendered 926/7501, time remaining: 33m 53s
Rendered 927/7501, time remaining: 34m 5s
Rendered 928/7501, time remaining: 33m 54s
Rendered 928/7501, time remaining: 33m 54s
Rendered 929/7501, time remaining: 34m 4s
Rendered 930/7501, time remaining: 33m 55s
Rendered 930/7501, time remaining: 33m 55s
Rendered 931/7501, time remaining: 34m 3s
Rendered 931/7501, time remaining: 34m 3s
Rendered 932/7501, time remaining: 33m 52s
Rendered 933/7501, time remaining: 34m 0s
Rendered 933/7501, time remaining: 34m 0s
Rendered 934/7501, time remaining: 33m 51s
Rendered 935/7501, time remaining: 34m 0s
Rendered 935/7501, time remaining: 34m 0s
Rendered 936/7501, time remaining: 33m 50s
Rendered 936/7501, time remaining: 33m 50s
Rendered 937/7501, time remaining: 34m 0s
Rendered 938/7501, time remaining: 33m 50s
Rendered 938/7501, time remaining: 33m 50s
Rendered 939/7501, time remaining: 33m 59s
Rendered 940/7501, time remaining: 33m 48s
Rendered 940/7501, time remaining: 33m 48s
Rendered 941/7501, time remaining: 33m 57s
Rendered 941/7501, time remaining: 33m 57s
Rendered 942/7501, time remaining: 33m 45s
Rendered 943/7501, time remaining: 33m 53s
Rendered 943/7501, time remaining: 33m 53s
Rendered 944/7501, time remaining: 33m 44s
Rendered 945/7501, time remaining: 33m 52s
Rendered 945/7501, time remaining: 33m 52s
Rendered 946/7501, time remaining: 33m 44s
Rendered 946/7501, time remaining: 33m 44s
Rendered 947/7501, time remaining: 33m 49s
Rendered 948/7501, time remaining: 33m 42s
Rendered 948/7501, time remaining: 33m 42s
Rendered 949/7501, time remaining: 33m 48s
Rendered 950/7501, time remaining: 33m 41s
Rendered 950/7501, time remaining: 33m 41s
Rendered 951/7501, time remaining: 33m 45s
Rendered 951/7501, time remaining: 33m 45s
Rendered 952/7501, time remaining: 33m 40s
Rendered 953/7501, time remaining: 33m 42s
Rendered 953/7501, time remaining: 33m 42s
Rendered 954/7501, time remaining: 33m 38s
Rendered 955/7501, time remaining: 33m 39s
Rendered 955/7501, time remaining: 33m 39s
Rendered 956/7501, time remaining: 33m 37s
Rendered 957/7501, time remaining: 33m 39s
Rendered 957/7501, time remaining: 33m 39s
Rendered 958/7501, time remaining: 33m 37s
Rendered 958/7501, time remaining: 33m 37s
Rendered 959/7501, time remaining: 33m 37s
Rendered 959/7501, time remaining: 33m 37s
Rendered 960/7501, time remaining: 33m 35s
Rendered 961/7501, time remaining: 33m 34s
Rendered 961/7501, time remaining: 33m 34s
Rendered 962/7501, time remaining: 33m 33s
Rendered 963/7501, time remaining: 33m 32s
Rendered 963/7501, time remaining: 33m 32s
Rendered 964/7501, time remaining: 33m 33s
Rendered 965/7501, time remaining: 33m 32s
Rendered 965/7501, time remaining: 33m 32s
Rendered 966/7501, time remaining: 33m 33s
Rendered 966/7501, time remaining: 33m 33s
Rendered 967/7501, time remaining: 33m 31s
Rendered 967/7501, time remaining: 33m 31s
Rendered 968/7501, time remaining: 33m 33s
Rendered 969/7501, time remaining: 33m 30s
Rendered 969/7501, time remaining: 33m 30s
Rendered 970/7501, time remaining: 33m 32s
Rendered 971/7501, time remaining: 33m 30s
Rendered 971/7501, time remaining: 33m 30s
Rendered 972/7501, time remaining: 33m 32s
Rendered 973/7501, time remaining: 33m 32s
Rendered 973/7501, time remaining: 33m 32s
Rendered 974/7501, time remaining: 33m 32s
Rendered 974/7501, time remaining: 33m 32s
Rendered 975/7501, time remaining: 33m 32s
Rendered 976/7501, time remaining: 33m 29s
Rendered 976/7501, time remaining: 33m 29s
Rendered 977/7501, time remaining: 33m 32s
Rendered 977/7501, time remaining: 33m 32s
Rendered 978/7501, time remaining: 33m 24s
Rendered 979/7501, time remaining: 33m 31s
Rendered 979/7501, time remaining: 33m 31s
Rendered 980/7501, time remaining: 33m 22s
Rendered 981/7501, time remaining: 33m 29s
Rendered 981/7501, time remaining: 33m 29s
Rendered 982/7501, time remaining: 33m 21s
Rendered 983/7501, time remaining: 33m 29s
Rendered 983/7501, time remaining: 33m 29s
Rendered 984/7501, time remaining: 33m 19s
Rendered 984/7501, time remaining: 33m 19s
Rendered 985/7501, time remaining: 33m 31s
Rendered 985/7501, time remaining: 33m 31s
Rendered 986/7501, time remaining: 33m 21s
Rendered 987/7501, time remaining: 33m 31s
Rendered 987/7501, time remaining: 33m 31s
Rendered 988/7501, time remaining: 33m 20s
Rendered 989/7501, time remaining: 33m 29s
Rendered 989/7501, time remaining: 33m 29s
Rendered 990/7501, time remaining: 33m 20s
Rendered 990/7501, time remaining: 33m 20s
Rendered 991/7501, time remaining: 33m 30s
Rendered 992/7501, time remaining: 33m 20s
Rendered 992/7501, time remaining: 33m 20s
Rendered 993/7501, time remaining: 33m 30s
Rendered 994/7501, time remaining: 33m 20s
Rendered 994/7501, time remaining: 33m 20s
Rendered 995/7501, time remaining: 33m 29s
Rendered 995/7501, time remaining: 33m 29s
Rendered 996/7501, time remaining: 33m 18s
Rendered 997/7501, time remaining: 33m 27s
Rendered 997/7501, time remaining: 33m 27s
Rendered 998/7501, time remaining: 33m 19s
Rendered 998/7501, time remaining: 33m 19s
Rendered 999/7501, time remaining: 33m 28s
Rendered 1000/7501, time remaining: 33m 18s
Rendered 1000/7501, time remaining: 33m 18s
Rendered 1001/7501, time remaining: 33m 28s
Rendered 1002/7501, time remaining: 33m 18s
Rendered 1002/7501, time remaining: 33m 18s
Rendered 1003/7501, time remaining: 33m 25s
Rendered 1003/7501, time remaining: 33m 25s
Rendered 1004/7501, time remaining: 33m 16s
Rendered 1005/7501, time remaining: 33m 26s
Rendered 1005/7501, time remaining: 33m 26s
Rendered 1006/7501, time remaining: 33m 18s
Rendered 1006/7501, time remaining: 33m 18s
Rendered 1007/7501, time remaining: 33m 26s
Rendered 1008/7501, time remaining: 33m 15s
Rendered 1008/7501, time remaining: 33m 15s
Rendered 1009/7501, time remaining: 33m 25s
Rendered 1010/7501, time remaining: 33m 12s
Rendered 1010/7501, time remaining: 33m 12s
Rendered 1011/7501, time remaining: 33m 23s
Rendered 1012/7501, time remaining: 33m 13s
Rendered 1012/7501, time remaining: 33m 13s
Rendered 1013/7501, time remaining: 33m 22s
Rendered 1013/7501, time remaining: 33m 22s
Rendered 1014/7501, time remaining: 33m 11s
Rendered 1014/7501, time remaining: 33m 11s
Rendered 1015/7501, time remaining: 33m 21s
Rendered 1016/7501, time remaining: 33m 10s
Rendered 1016/7501, time remaining: 33m 10s
Rendered 1017/7501, time remaining: 33m 23s
Rendered 1018/7501, time remaining: 33m 10s
Rendered 1018/7501, time remaining: 33m 10s
Rendered 1019/7501, time remaining: 33m 24s
Rendered 1020/7501, time remaining: 33m 11s
Rendered 1020/7501, time remaining: 33m 11s
Rendered 1021/7501, time remaining: 33m 21s
Rendered 1021/7501, time remaining: 33m 21s
Rendered 1022/7501, time remaining: 33m 10s
Rendered 1022/7501, time remaining: 33m 10s
Rendered 1023/7501, time remaining: 33m 19s
Rendered 1024/7501, time remaining: 33m 9s
Rendered 1024/7501, time remaining: 33m 9s
Rendered 1025/7501, time remaining: 33m 18s
Rendered 1026/7501, time remaining: 33m 8s
Rendered 1026/7501, time remaining: 33m 8s
Rendered 1027/7501, time remaining: 33m 18s
Rendered 1028/7501, time remaining: 33m 7s
Rendered 1028/7501, time remaining: 33m 7s
Rendered 1029/7501, time remaining: 33m 17s
Rendered 1030/7501, time remaining: 33m 8s
Rendered 1030/7501, time remaining: 33m 8s
Rendered 1030/7501, time remaining: 33m 8s
Rendered 1031/7501, time remaining: 33m 17s
Rendered 1032/7501, time remaining: 33m 9s
Rendered 1032/7501, time remaining: 33m 9s
Rendered 1033/7501, time remaining: 33m 13s
Rendered 1034/7501, time remaining: 33m 7s
Rendered 1034/7501, time remaining: 33m 7s
Rendered 1035/7501, time remaining: 33m 12s
Rendered 1036/7501, time remaining: 33m 8s
Rendered 1036/7501, time remaining: 33m 8s
Rendered 1037/7501, time remaining: 33m 12s
Rendered 1038/7501, time remaining: 33m 8s
Rendered 1038/7501, time remaining: 33m 8s
Rendered 1039/7501, time remaining: 33m 10s
Rendered 1039/7501, time remaining: 33m 10s
Rendered 1040/7501, time remaining: 33m 12s
Rendered 1041/7501, time remaining: 33m 7s
Rendered 1041/7501, time remaining: 33m 7s
Rendered 1042/7501, time remaining: 33m 12s
Rendered 1042/7501, time remaining: 33m 12s
Rendered 1043/7501, time remaining: 33m 5s
Rendered 1044/7501, time remaining: 33m 14s
Rendered 1044/7501, time remaining: 33m 14s
Rendered 1045/7501, time remaining: 33m 2s
Rendered 1046/7501, time remaining: 33m 12s
Rendered 1046/7501, time remaining: 33m 12s
Rendered 1047/7501, time remaining: 33m 1s
Rendered 1047/7501, time remaining: 33m 1s
Rendered 1048/7501, time remaining: 33m 13s
Rendered 1049/7501, time remaining: 32m 58s
Rendered 1049/7501, time remaining: 32m 58s
Rendered 1050/7501, time remaining: 33m 11s
Rendered 1051/7501, time remaining: 32m 48s
Rendered 1051/7501, time remaining: 32m 48s
Rendered 1052/7501, time remaining: 33m 6s
Rendered 1053/7501, time remaining: 32m 46s
Rendered 1053/7501, time remaining: 32m 46s
Rendered 1054/7501, time remaining: 33m 3s
Rendered 1054/7501, time remaining: 33m 3s
Rendered 1055/7501, time remaining: 32m 42s
Rendered 1055/7501, time remaining: 32m 42s
Rendered 1056/7501, time remaining: 33m 2s
Rendered 1057/7501, time remaining: 32m 39s
Rendered 1057/7501, time remaining: 32m 39s
Rendered 1058/7501, time remaining: 33m 1s
Rendered 1059/7501, time remaining: 32m 38s
Rendered 1059/7501, time remaining: 32m 38s
Rendered 1060/7501, time remaining: 33m 0s
Rendered 1061/7501, time remaining: 32m 37s
Rendered 1061/7501, time remaining: 32m 37s
Rendered 1062/7501, time remaining: 33m 0s
Rendered 1063/7501, time remaining: 32m 40s
Rendered 1063/7501, time remaining: 32m 40s
Rendered 1064/7501, time remaining: 32m 57s
Rendered 1064/7501, time remaining: 32m 57s
Rendered 1065/7501, time remaining: 32m 38s
Rendered 1065/7501, time remaining: 32m 38s
Rendered 1066/7501, time remaining: 32m 55s
Rendered 1067/7501, time remaining: 32m 38s
Rendered 1067/7501, time remaining: 32m 38s
Rendered 1068/7501, time remaining: 32m 58s
Rendered 1069/7501, time remaining: 32m 44s
Rendered 1069/7501, time remaining: 32m 44s
Rendered 1069/7501, time remaining: 32m 44s
Rendered 1070/7501, time remaining: 33m 3s
Rendered 1071/7501, time remaining: 32m 54s
Rendered 1071/7501, time remaining: 32m 54s
Rendered 1072/7501, time remaining: 33m 8s
Rendered 1072/7501, time remaining: 33m 8s
Rendered 1073/7501, time remaining: 33m 1s
Rendered 1073/7501, time remaining: 33m 1s
Rendered 1074/7501, time remaining: 33m 13s
Rendered 1075/7501, time remaining: 33m 10s
Rendered 1075/7501, time remaining: 33m 10s
Rendered 1076/7501, time remaining: 33m 16s
Rendered 1076/7501, time remaining: 33m 16s
Rendered 1077/7501, time remaining: 33m 17s
Rendered 1077/7501, time remaining: 33m 17s
Rendered 1078/7501, time remaining: 33m 21s
Rendered 1079/7501, time remaining: 33m 28s
Rendered 1079/7501, time remaining: 33m 28s
Rendered 1080/7501, time remaining: 33m 27s
Rendered 1080/7501, time remaining: 33m 27s
Rendered 1081/7501, time remaining: 33m 35s
Rendered 1081/7501, time remaining: 33m 35s
Rendered 1082/7501, time remaining: 33m 37s
Rendered 1082/7501, time remaining: 33m 37s
Rendered 1083/7501, time remaining: 33m 46s
Rendered 1084/7501, time remaining: 33m 44s
Rendered 1084/7501, time remaining: 33m 44s
Rendered 1085/7501, time remaining: 33m 55s
Rendered 1085/7501, time remaining: 33m 55s
Rendered 1086/7501, time remaining: 33m 55s
Rendered 1086/7501, time remaining: 33m 55s
Rendered 1087/7501, time remaining: 34m 0s
Rendered 1088/7501, time remaining: 33m 56s
Rendered 1088/7501, time remaining: 33m 56s
Rendered 1089/7501, time remaining: 34m 2s
Rendered 1089/7501, time remaining: 34m 2s
Rendered 1090/7501, time remaining: 33m 55s
Rendered 1090/7501, time remaining: 33m 55s
Rendered 1091/7501, time remaining: 34m 5s
Rendered 1092/7501, time remaining: 33m 55s
Rendered 1092/7501, time remaining: 33m 55s
Rendered 1093/7501, time remaining: 34m 8s
Rendered 1094/7501, time remaining: 33m 54s
Rendered 1094/7501, time remaining: 33m 54s
Rendered 1095/7501, time remaining: 34m 9s
Rendered 1096/7501, time remaining: 33m 54s
Rendered 1096/7501, time remaining: 33m 54s
Rendered 1097/7501, time remaining: 34m 8s
Rendered 1097/7501, time remaining: 34m 8s
Rendered 1098/7501, time remaining: 33m 55s
Rendered 1098/7501, time remaining: 33m 55s
Rendered 1099/7501, time remaining: 34m 10s
Rendered 1100/7501, time remaining: 33m 55s
Rendered 1100/7501, time remaining: 33m 55s
Rendered 1101/7501, time remaining: 34m 12s
Rendered 1102/7501, time remaining: 33m 55s
Rendered 1102/7501, time remaining: 33m 55s
Rendered 1103/7501, time remaining: 34m 12s
Rendered 1104/7501, time remaining: 33m 55s
Rendered 1104/7501, time remaining: 33m 55s
Rendered 1105/7501, time remaining: 34m 12s
Rendered 1105/7501, time remaining: 34m 12s
Rendered 1106/7501, time remaining: 33m 55s
Rendered 1106/7501, time remaining: 33m 55s
Rendered 1107/7501, time remaining: 34m 12s
Rendered 1108/7501, time remaining: 33m 56s
Rendered 1108/7501, time remaining: 33m 56s
Rendered 1109/7501, time remaining: 34m 11s
Rendered 1110/7501, time remaining: 33m 53s
Rendered 1110/7501, time remaining: 33m 53s
Rendered 1111/7501, time remaining: 34m 12s
Rendered 1112/7501, time remaining: 33m 52s
Rendered 1112/7501, time remaining: 33m 52s
Rendered 1113/7501, time remaining: 34m 11s
Rendered 1114/7501, time remaining: 33m 52s
Rendered 1114/7501, time remaining: 33m 52s
Rendered 1114/7501, time remaining: 33m 52s
Rendered 1115/7501, time remaining: 34m 11s
Rendered 1116/7501, time remaining: 33m 50s
Rendered 1116/7501, time remaining: 33m 50s
Rendered 1117/7501, time remaining: 34m 11s
Rendered 1118/7501, time remaining: 33m 51s
Rendered 1118/7501, time remaining: 33m 51s
Rendered 1119/7501, time remaining: 34m 11s
Rendered 1120/7501, time remaining: 33m 47s
Rendered 1120/7501, time remaining: 33m 47s
Rendered 1121/7501, time remaining: 34m 8s
Rendered 1122/7501, time remaining: 33m 45s
Rendered 1122/7501, time remaining: 33m 45s
Rendered 1123/7501, time remaining: 34m 4s
Rendered 1124/7501, time remaining: 33m 44s
Rendered 1124/7501, time remaining: 33m 44s
Rendered 1125/7501, time remaining: 34m 1s
Rendered 1125/7501, time remaining: 34m 1s
Rendered 1126/7501, time remaining: 33m 45s
Rendered 1126/7501, time remaining: 33m 45s
Rendered 1127/7501, time remaining: 33m 59s
Rendered 1128/7501, time remaining: 33m 46s
Rendered 1128/7501, time remaining: 33m 46s
Rendered 1129/7501, time remaining: 33m 56s
Rendered 1130/7501, time remaining: 33m 47s
Rendered 1130/7501, time remaining: 33m 47s
Rendered 1131/7501, time remaining: 33m 56s
Rendered 1132/7501, time remaining: 33m 47s
Rendered 1132/7501, time remaining: 33m 47s
Rendered 1133/7501, time remaining: 33m 55s
Rendered 1133/7501, time remaining: 33m 55s
Rendered 1134/7501, time remaining: 33m 47s
Rendered 1135/7501, time remaining: 33m 49s
Rendered 1135/7501, time remaining: 33m 49s
Rendered 1136/7501, time remaining: 33m 44s
Rendered 1136/7501, time remaining: 33m 44s
Rendered 1137/7501, time remaining: 33m 46s
Rendered 1138/7501, time remaining: 33m 44s
Rendered 1138/7501, time remaining: 33m 44s
Rendered 1139/7501, time remaining: 33m 44s
Rendered 1140/7501, time remaining: 33m 44s
Rendered 1140/7501, time remaining: 33m 44s
Rendered 1141/7501, time remaining: 33m 40s
Rendered 1141/7501, time remaining: 33m 40s
Rendered 1142/7501, time remaining: 33m 43s
Rendered 1143/7501, time remaining: 33m 36s
Rendered 1143/7501, time remaining: 33m 36s
Rendered 1144/7501, time remaining: 33m 43s
Rendered 1145/7501, time remaining: 33m 35s
Rendered 1145/7501, time remaining: 33m 35s
Rendered 1146/7501, time remaining: 33m 45s
Rendered 1147/7501, time remaining: 33m 37s
Rendered 1147/7501, time remaining: 33m 37s
Rendered 1148/7501, time remaining: 33m 45s
Rendered 1148/7501, time remaining: 33m 45s
Rendered 1149/7501, time remaining: 33m 38s
Rendered 1149/7501, time remaining: 33m 38s
Rendered 1150/7501, time remaining: 33m 47s
Rendered 1151/7501, time remaining: 33m 36s
Rendered 1151/7501, time remaining: 33m 36s
Rendered 1152/7501, time remaining: 33m 46s
Rendered 1153/7501, time remaining: 33m 35s
Rendered 1153/7501, time remaining: 33m 35s
Rendered 1154/7501, time remaining: 33m 46s
Rendered 1155/7501, time remaining: 33m 33s
Rendered 1155/7501, time remaining: 33m 33s
Rendered 1156/7501, time remaining: 33m 43s
Rendered 1156/7501, time remaining: 33m 43s
Rendered 1157/7501, time remaining: 33m 30s
Rendered 1157/7501, time remaining: 33m 30s
Rendered 1158/7501, time remaining: 33m 44s
Rendered 1159/7501, time remaining: 33m 29s
Rendered 1159/7501, time remaining: 33m 29s
Rendered 1160/7501, time remaining: 33m 45s
Rendered 1161/7501, time remaining: 33m 28s
Rendered 1161/7501, time remaining: 33m 28s
Rendered 1162/7501, time remaining: 33m 42s
Rendered 1163/7501, time remaining: 33m 26s
Rendered 1163/7501, time remaining: 33m 26s
Rendered 1164/7501, time remaining: 33m 43s
Rendered 1164/7501, time remaining: 33m 43s
Rendered 1165/7501, time remaining: 33m 26s
Rendered 1165/7501, time remaining: 33m 26s
Rendered 1166/7501, time remaining: 33m 43s
Rendered 1167/7501, time remaining: 33m 27s
Rendered 1167/7501, time remaining: 33m 27s
Rendered 1168/7501, time remaining: 33m 42s
Rendered 1169/7501, time remaining: 33m 25s
Rendered 1169/7501, time remaining: 33m 25s
Rendered 1170/7501, time remaining: 33m 42s
Rendered 1171/7501, time remaining: 33m 26s
Rendered 1171/7501, time remaining: 33m 26s
Rendered 1172/7501, time remaining: 33m 41s
Rendered 1172/7501, time remaining: 33m 41s
Rendered 1173/7501, time remaining: 33m 27s
Rendered 1174/7501, time remaining: 33m 39s
Rendered 1174/7501, time remaining: 33m 39s
Rendered 1175/7501, time remaining: 33m 26s
Rendered 1175/7501, time remaining: 33m 26s
Rendered 1176/7501, time remaining: 33m 39s
Rendered 1177/7501, time remaining: 33m 26s
Rendered 1177/7501, time remaining: 33m 26s
Rendered 1178/7501, time remaining: 33m 38s
Rendered 1179/7501, time remaining: 33m 24s
Rendered 1179/7501, time remaining: 33m 24s
Rendered 1180/7501, time remaining: 33m 34s
